"pubkey","epochs_delegation_criteria_met_last_10","no_epochs_at_least_100_stake","max_observed_commission_last_10","max_observed_mev_commission_last_10","avg_activated_stake_last_10","total_vote_credits_last_10"
"B8NFTRJDovY5DHA3HXHXC76rhafYM11gVasbsACzEAs1",0,167,-Infinity,-Infinity,0,0
"GvVbxDssP8hFNXXzc3ps4e5yrNv2s3ANHvkoxd1wyC6k",0,30,-Infinity,-Infinity,0,0
"7QahdHiCFvYpFc1hMSY5E3GKw4SvKhENBcwGJfuqf7mA",0,127,-Infinity,-Infinity,0,0
"9QAWHKhWuwAYc6vZhGarcai9WeFeZNeBJTNfMbNTbKQ9",0,219,100,10000,0,42949672950
"341e5hjZ4WSihDYHYkafNgga6dz9mrHim7zr26JPTiKm",0,69,10,10000,0,42949672950
"78TqFdfHpVULu9EbsouUEGibUJb27DwNLYGsR9qqJJeb",0,64,0,10000,0,42949672950
"5vZqGaxGdjhrAVqScWxLiy67ze2PqgMzyNVJcagMvPaQ",0,285,100,10000,0,42949672950
"3aDAXF4o2VCWUukz1yMG961Yx2KgFU9rX1wsti2y18fT",0,116,100,10000,0,42949672950
"BACKboNezqTz4fKH3x26e6xVXL4r9ApVoBL5x9qfj1oS",0,0,6,10000,0,42949672950
"3oN8bVsrN7FpDx1B4cv4w12EnfNt29Xt7Wbo3D6ovc2C",0,154,10,10000,0,42949672950
"HbstHohkBTV2NWYdc4x7S74kCzbr632qfbEr9ahsix7R",0,4,10,10000,0,42949672950
"BTQbHhcrqMoH1zyFBeXWVLgF4KV151uS6Kb5zpMBpwT9",0,95,7,10000,0,42949672950
"5WF1VwByGfW31Nmk1xcfz9k5YyZLskX4659JXyAA3rpb",0,276,100,10000,0,42949672950
"4hoZBjJrFqJf9Bhop5sAwdidFM8qM88EQJQwbfgs1pkP",0,61,10,10000,0,42949672950
"7YsusVeBfTtWx9MrU9DMjTEji69sibXhkVaFjZ4uC1E4",0,293,-Infinity,-Infinity,0,0
"7ikNtivRm2EDHQtnheqSnxkbNvRxMgtmthEAG84V8AEf",0,213,5,10000,0,42949672950
"E7SeJHDuThghiqzyq5WRP67zGr4JzLCQYqeAeHKc8vwM",0,285,100,10000,0,42949672950
"6w1WVs8Uf2wg4Q1NDLbBwPmarTaz1d6dynQdSjt5gGNx",0,72,-Infinity,-Infinity,0,0
"Co1wLNbCdrcJoAEv29Bvv9sWdpjv2zVpKRDSPDxhfAF2",0,63,100,10000,0,42949672950
"8UZnAPPeYMbxju37MDR3it9nTutGhK9F1hKDxZikygfN",0,258,5,10000,0,42949672950
"8Tz3KbpHjUPxFHwyvWrdoQ5K464NZb6trntqNS5qW875",0,301,5,10000,0,42949672950
"9PK3feEcZ5LZwyDEygtr84qYN5tk7jSUxhqzFEw5FsEv",0,40,0,10000,0,42949672950
"CdVHBthnsGiEX53cAG2cHrwsfZseUsQNYTm6By6qno4f",0,77,0,10000,0,42949672950
"D55pKEVajSQJtxCfF65UJLSXkTpCRaEqrC3a6GRDj1CD",0,125,100,10000,0,42949672950
"H9DZHSMsytPrGKjdsqoMJ19RxrXaaFFZMwN7kgquQj84",0,123,-Infinity,-Infinity,0,0
"CertuszpSb9Qb8v5HhndmSdCC3WoKAiFoBEXmNhjJPUg",0,18,0,10000,0,42949672950
"We11J5D4iXcNbdMwCZX2o9RRkwaWBo1AGLADfubmeTb",0,249,100,10000,0,42949672950
"CsnnNsr7aZrRdGCTYv7Mpvgx7TJe1GJxVfS4pmpEKdAf",0,302,100,10000,0,42949672950
"TomHwzaaYkX3wgXFVU7aaJHs9uxkL9M3Gcp3zZuMWJJ",0,0,100,10000,0,42949672950
"7xSQKGWBwASNFVzBHyJnS1Vivhu5Ha6m14RfkToYPEyx",0,119,100,10000,0,42949672950
"3zQ1MrxjQQFzZ1pwf3jkBQJsx3A6fo661Td1afYh3Euc",0,18,0,10000,0,42949672950
"J6hFEnGhsGxTyss6DNW9aNQskPZ98gD8P6Wo1F5MBsCK",0,241,100,10000,0,42949672950
